Id,SalePrice
2162,380912.60576216475
2163,311830.6900322
2164,254361.30699446696
2165,194913.7058727815
2166,139089.4959506557
2167,219850.89379820056
2168,194244.79056384487
2169,192917.8339176566
2170,208248.15111760597
2171,153273.51438620643
2172,142754.94771577965
2173,158287.80511848477
2174,228457.61381062938
2175,352130.45958964527
2176,304448.833198844
2177,244246.50094606547
2178,206445.55095996932
2179,141749.64555645647
2180,209912.6321369024
2181,182593.10900558022
2182,194287.84167379164
2183,168357.65189015775
2184,135277.19357609452
2185,111236.5104955046
2186,138005.34226915604
2187,158298.63424689625
2188,159487.22258371406
2189,195965.87097083204
2190,83914.84754143715
2191,92085.55025840833
2192,93694.12869039299
2193,87557.10529402782
2194,97059.97303343011
2195,117025.00394312046
2196,104901.70078746064
2197,106384.70677382323
2198,159618.25549656406
2199,181970.26051235464
2200,144564.04093768034
2201,133021.71101331565
2202,226403.92726802442
2203,164684.45396406826
2204,192710.33966054764
2205,105572.11440558924
2206,139371.716351554
2207,236245.4543919177
2208,264273.77608067455
2209,211074.00020954
2210,119801.43432102578
2211,120143.06601160011
2212,111301.49905854798
2213,104505.95200720636
2214,126416.27626531746
2215,102587.68639697735
2216,134135.91852155287
2217,60613.04713547769
2218,74316.0080571645
2219,65320.83738926775
2220,71669.08008628862
2221,287749.38541098154
2222,245897.48943208603
2223,278407.88263687125
2224,194454.74041252755
2225,121769.12489430676
2226,161628.5046773984
2227,208715.40608192942
2228,247784.33887063776
2229,219138.75150283513
2230,142390.98939241175
2231,205196.90275456163
2232,179111.0754754201
2233,170715.80135680144
2234,226532.06525398584
2235,204821.38688781657
2236,243309.2450319077
2237,301052.41468021384
2238,198928.9456936844
2239,102846.23643184891
2240,151234.6283636516
2241,145422.65519099103
2242,132275.74318262207
2243,120403.97801589366
2244,97356.62356883982
2245,100548.98975050438
2246,143051.0902240467
2247,96535.64736693153
2248,120682.7839757554
2249,120422.83680198081
2250,126545.3208965651
2251,89731.03345183878
2252,171990.84616437636
2253,157574.0641567161
2254,180737.19711231414
2255,192348.72870956687
2256,186796.35274370504
2257,202942.6917457935
2258,177935.96907549247
2259,178962.38586065153
2260,149376.97294354503
2261,193820.81795203994
2262,210107.64854570138
2263,321331.1682212867
2264,422681.3613376549
2265,181180.3956500585
2266,262023.41856266002
2267,335892.1708811341
2268,395129.2826776834
2269,151085.24174989754
2270,184005.944164609
2271,225118.18864326138
2272,195144.2671921905
2273,162938.11749693865
2274,171815.70283721646
2275,161111.3831829392
2276,191348.57622876012
2277,175247.52372612347
2278,148892.45784470183
2279,121810.97752889639
2280,125079.16464897028
2281,162399.49977815908
2282,184051.03151761135
2283,93818.90054017451
2284,110212.26255975929
2285,154489.08328217195
2286,125086.28895779695
2287,316537.6838324367
2288,222974.23954853928
2289,372598.99003150413
2290,447644.7833474877
2291,292821.04789423273
2292,403633.7768193686
2293,459864.1557357755
2294,409590.897548349
2295,380010.8648138113
2296,266488.6435442968
2297,290604.56140142103
2298,257098.99575245994
2299,375238.61627730174
2300,338217.97057432117
2301,239534.82278607323
2302,217690.52316827525
2303,224811.27752603273
2304,214130.71144498224
2305,155574.40305912917
2306,155638.61904646558
2307,162639.61639247046
2308,213192.67970279013
2309,257916.57262172012
2310,190346.1315292607
2311,187980.2244379533
2312,165952.1281509108
2313,159205.67512930452
2314,151551.1804604951
2315,162095.430502476
2316,166936.23074635884
2317,163781.98522037914
2318,165201.99705850254
2319,156655.3941043232
2320,168684.7711190882
2321,250656.27573735683
2322,154999.48250314366
2323,180364.89807673986
2324,155040.39717707114
2325,189915.53304626956
2326,158916.01521042988
2327,212808.1093038956
2328,236105.22339681684
2329,185967.2274891586
2330,176088.01428787716
2331,368641.6663311042
2332,386494.65650735557
2333,316634.48041139287
2334,254873.42665456887
2335,255777.62632320332
2336,341840.47893529903
2337,183362.41500167956
2338,268449.6909587242
2339,207745.29886188742
2340,345012.3491661609
2341,203487.17837127732
2342,218957.76857665356
2343,211288.329941814
2344,218710.8100754478
2345,208832.6951118251
2346,192367.77743407222
2347,183314.08714217777
2348,212348.22194072898
2349,158214.9056725204
2350,251622.68352085302
2351,230156.34225425712
2352,223061.4441274994
2353,212394.96597571904
2354,119113.28221926746
2355,142579.27917818987
2356,154607.17488762306
2357,174919.2110353172
2358,182989.80596117993
2359,129835.00992344835
2360,119083.7103654925
2361,143045.2235455007
2362,256891.6143141459
2363,139622.9330378934
2364,152377.6250536784
2365,210587.05589748963
2366,181782.21969056284
2367,222129.66184283292
2368,193947.06352950953
2369,214000.5165915578
2370,179048.62104341114
2371,173615.88713520722
2372,188590.94902680718
2373,277513.85562908225
2374,301750.2368026983
2375,283839.45072517806
2376,264893.8468456866
2377,365290.4200240811
2378,141746.65681534845
2379,183592.9558552871
2380,138087.22841503107
2381,155293.99819136382
2382,197562.2752198256
2383,205698.2726616625
2384,238962.00080628475
2385,159846.40987783953
2386,135871.33410400085
2387,137027.16049940244
2388,93562.6035819591
2389,127106.10395728172
2390,152505.7242108802
2391,140772.63679439214
2392,118931.53121765636
2393,166133.66203844486
2394,146625.65085407876
2395,203406.12200435606
2396,140136.9493960803
2397,212152.84840410645
2398,125248.44676562521
2399,49616.006344669775
2400,44331.47564868626
2401,116676.52407456096
2402,143960.46858097185
2403,130039.16395903286
2404,146556.01507229346
2405,159822.30355409524
2406,135518.7635735568
2407,127443.79413233936
2408,141620.2566809244
2409,125514.35303261488
2410,158520.7355563906
2411,124158.48561402
2412,151897.96488150943
2413,133007.47414013906
2414,138160.98472893567
2415,129374.58439916103
2416,125727.38253079381
2417,130070.78278731952
2418,129474.94674490395
2419,122145.56113512276
2420,127528.39622199342
2421,146926.48825408058
2422,118506.35982432161
2423,136912.87635696775
2424,157738.0854879654
2425,187938.69358353276
2426,122999.54235124942
2427,145851.01581219005
2428,186414.28122670844
2429,119895.45316346726
2430,127304.81550318973
2431,115643.46196916819
2432,148694.87194307172
2433,149050.65593907237
2434,138507.57563986458
2435,144642.8158096536
2436,102505.20888587716
2437,114686.6293675912
2438,110045.93030793725
2439,109344.01104963529
2440,121071.04442310028
2441,83889.34370376349
2442,95278.83019026977
2443,119463.98665104176
2444,124270.2652412951
2445,74330.02996206758
2446,118840.73207251157
2447,181368.2679709714
2448,132380.2715639843
2449,105437.0431406803
2450,139112.24002942897
2451,120454.97357077635
2452,195499.878967797
2453,96381.33304404395
2454,124334.25771935839
2455,112867.096566433
2456,132052.76483035856
2457,127321.920588485
2458,118340.82218356506
2459,113899.40837324662
2460,143059.68659416668
2461,120520.12865398417
2462,136929.00541443264
2463,127292.63543936408
2464,154623.89125652344
2465,133517.86897813441
2466,108323.15459464135
2467,130568.43740646189
2468,71515.4602314134
2469,70101.80972064234
2470,178632.60909701412
2471,222626.94123692487
2472,163811.8229966865
2473,119221.86877402363
2474,76687.23418833423
2475,214269.47527204512
2476,107913.83208498801
2477,132462.7660399717
2478,149428.12613950184
2479,105939.57688843714
2480,144839.40922101188
2481,122243.08963448709
2482,129876.57441070513
2483,116511.78271663707
2484,124582.5088762519
2485,128210.25451775089
2486,159997.461262243
2487,159126.68739231548
2488,157537.08622005602
2489,151769.23231209835
2490,156325.905996736
2491,83213.13268220157
2492,176601.62842094095
2493,138325.9136209448
2494,158341.4932819981
2495,79908.47743290864
2496,239567.3535148452
2497,147284.67605925517
2498,113439.17231073887
2499,93003.88171804731
2500,125372.29091829255
2501,131620.18725590716
2502,148590.93184231283
2503,89072.6168105111
2504,146319.19555077417
2505,225442.04947996803
2506,235160.7475524173
2507,257359.35336296418
2508,233780.28877252323
2509,195391.73059800366
2510,214603.03433950583
2511,162565.10806991564
2512,186254.42892046095
2513,205957.16126022802
2514,257123.02924284176
2515,145933.75912687596
2516,159284.78162855218
2517,134384.2964047705
2518,151011.87296240707
2519,224813.0556328459
2520,203089.0367820479
2521,187843.42582407847
2522,224560.6286613759
2523,119807.5558860357
2524,139490.13971842764
2525,145145.98823959165
2526,135898.44083335897
2527,112840.0359147453
2528,129678.67055812098
2529,128265.65930588376
2530,109155.3435312125
2531,250886.57463593103
2532,223196.0515986939
2533,192865.43918441466
2534,236233.0619780786
2535,345920.44328180497
2536,231529.99106352316
2537,232096.59744862258
2538,160119.5018166589
2539,172881.3661661045
2540,149197.0282121144
2541,164124.35497231982
2542,150373.2449104531
2543,131660.503640313
2544,123382.48476789442
2545,135265.71821631186
2546,133519.70566039692
2547,138516.67959414693
2548,148007.28132804355
2549,148102.6893275817
2550,470339.0463520852
2551,123776.70228674143
2552,126888.10553628589
2553,76140.23643113536
2554,108585.40614211581
2555,117062.81712998153
2556,100512.96529166747
2557,112585.7213448984
2558,135809.18564063363
2559,133203.41004272862
2560,143677.10076306303
2561,147924.16485403577
2562,138389.55787536726
2563,158544.63535044366
2564,196132.33916496197
2565,147954.6444929773
2566,165731.37134470156
2567,131468.4422376538
2568,203622.8426088141
2569,211285.15549889512
2570,116619.33893170072
2571,167599.33454508134
2572,176399.5325482866
2573,202955.28449724228
2574,273021.2729991762
2575,121525.83970569384
2576,127225.06604409697
2577,153861.29889239537
2578,85250.81832996498
2579,63680.34586760057
2580,137060.63694083292
2581,130762.87764152377
2582,114075.65171209593
2583,255136.42450659402
2584,122672.97484516805
2585,162753.3337491397
2586,193095.95057160643
2587,175303.84587329123
2588,152996.13341230902
2589,133044.21510681047
2590,226729.34079496548
2591,197677.98600014325
2592,178687.28817155978
2593,235113.5679226961
2594,179716.93950365673
2595,196869.04217813257
2596,322760.2137498716
2597,178383.9757457408
2598,264646.08565194847
2599,261419.69764429447
2600,144411.7711044987
2601,131154.0391609133
2602,79652.17430256723
2603,93133.06564595782
2604,78152.07859475711
2605,67156.9185786571
2606,137297.314357475
2607,173626.76863449786
2608,194648.78470606662
2609,151173.5220296594
2610,105292.24100288203
2611,118921.13078628662
2612,141108.31863244873
2613,124407.33658956179
2614,120092.85050498245
2615,153560.12115145495
2616,144781.13581545104
2617,172712.43920797444
2618,218383.78001476775
2619,195535.58830039282
2620,187260.9535933738
2621,184392.20416619215
2622,181959.42097476887
2623,237656.91409698717
2624,277888.38513099804
2625,293555.76626975933
2626,170152.7285149124
2627,175395.53122872396
2628,502053.45646139357
2629,462713.8485021362
2630,375885.8398370748
2631,464161.72011466394
2632,411215.1802049032
2633,266683.0445208035
2634,392164.09680640796
2635,150474.07771661165
2636,179460.58689695396
2637,178660.05105756977
2638,231763.4874331005
2639,196082.46787667827
2640,151431.61648902093
2641,107828.42351635784
2642,196852.35348641485
2643,96716.25655972493
2644,117935.47541311548
2645,97283.66174212746
2646,90796.40311788091
2647,93857.0289245281
2648,141662.79664709434
2649,137175.883397452
2650,152540.2110869935
2651,145189.4404533044
2652,376851.41003772715
2653,235958.38475882274
2654,196487.96852172658
2655,348499.71766321873
2656,308449.5660688761
2657,330138.33026543155
2658,254787.80316332495
2659,296658.06544943515
2660,303647.47783082904
2661,334427.21180019015
2662,354288.01483204425
2663,272458.6616992158
2664,240297.47049506914
2665,313999.7538118147
2666,264772.4577800677
2667,148612.62963669322
2668,161688.62988648308
2669,152396.3954269146
2670,278085.97673264064
2671,166428.42095453094
2672,169058.38091562502
2673,203379.8972642378
2674,198173.23957508605
2675,164752.77300637917
2676,184485.66413280283
2677,187600.31750207426
2678,235572.71083872204
2679,285055.15200993203
2680,277534.5713872097
2681,449409.98068840255
2682,325191.7575172851
2683,532034.4839937395
2684,318259.94779971667
2685,342805.3312500534
2686,230083.95902569508
2687,289253.10004711343
2688,202069.9791690851
2689,189258.59610760768
2690,443214.0744604284
2691,165728.73421565755
2692,117814.16101576772
2693,168865.19420997225
2694,115889.29648226847
2695,171951.0343577809
2696,168577.57006813117
2697,181121.7902816233
2698,185169.09785819138
2699,177893.3981295669
2700,159711.37046671606
2701,147138.2404725828
2702,113759.06644200235
2703,121052.78463332598
2704,144419.0301126541
2705,130082.56793146186
2706,120860.31302223002
2707,127723.96980576782
2708,140528.12103777533
2709,109290.77172076861
2710,128097.10342601065
2711,309473.7703757204
2712,408284.0161014408
2713,169157.67874554134
2714,139155.11275818353
2715,173312.84599899448
2716,140074.05890041793
2717,170914.9851798629
2718,236511.53786213114
2719,161260.7995078705
2720,168571.38074540062
2721,137439.68145931902
2722,156501.7275757256
2723,144897.4193209477
2724,129500.98070547139
2725,135271.4668249835
2726,145554.8796701819
2727,175183.4895963779
2728,167918.22512359955
2729,134053.07164661074
2730,140989.31398028726
2731,133802.09084104566
2732,127973.4654023896
2733,160509.086155667
2734,133347.9540549796
